age,income,portfolio_value,emotional_score,risk_score,financial_score,horizon,past_loss_percent,panic_history,panic_sell
44.52520472682624,590444.6544270639,425082.31444698095,5.0,9.0,2.0,23.0,,1.0,1
39.64884623578026,214173.89033451746,187217.50189355327,6.0,5.0,1.0,17.0,18.267248807044925,0.0,0
53.512603009266016,292880.4126419283,230174.2132769079,8.0,8.0,1.0,24.0,13.677802938414361,1.0,1
39.38327531693817,242702.21061092953,166367.7979910199,4.0,3.0,1.0,19.0,10.52268036352332,0.0,0
18.723610381517425,836541.8196453102,491076.69531081547,5.0,,2.0,10.0,5.9661446351015845,1.0,1
55.1430580085679,200000.0,257126.90861788866,7.0,9.0,1.0,31.0,24.499700854749463,1.0,1
29.131212389648574,361799.32585156313,262317.1714671827,2.0,3.0,1.0,14.0,6.518480252436538,0.0,0
32.154803936214165,200000.0,182814.88330439306,6.0,4.0,,19.0,19.633683981227847,0.0,0
32.852064471478094,291955.3189533568,238145.7985067013,3.0,2.0,1.0,15.0,46.3532565510379,1.0,1
56.49325711804981,346114.70800873946,211812.68279080486,6.0,4.0,1.0,30.0,19.19204078052252,0.0,0
18.0,884197.3354874229,560496.4295868461,7.0,9.0,2.0,13.0,22.116793320209883,1.0,1
70.0,539454.6331570199,308047.5740286835,4.0,1.0,1.0,35.0,17.885395859121022,1.0,0
52.672681708792624,291684.8560524513,192151.0513058619,8.0,10.0,1.0,27.0,13.374173726090266,1.0,1
42.678866969549915,753875.0068697804,420298.8615747076,4.0,7.0,1.0,20.0,5.974205043575558,0.0,0
39.34127199260456,446375.643837538,296443.99807579105,3.0,1.0,1.0,21.0,20.174918032172886,1.0,0
43.42664889829188,676202.9537872588,436900.8269586943,5.0,4.0,3.0,13.0,19.037037630099274,1.0,1
46.253469140552056,242477.51080580134,202556.35883314227,8.0,7.0,1.0,18.0,15.827797857389037,1.0,1
47.74258703140068,269680.48357456044,182113.4562464973,2.0,3.0,1.0,26.0,23.309095208520883,1.0,1
46.667253592041384,292860.40763738594,295199.19865350635,4.0,7.0,1.0,18.0,8.422854199916356,0.0,0
41.074968175062985,452811.2434832611,360630.1634157258,7.0,9.0,1.0,19.0,27.812088466457368,0.0,0
37.631938956312084,459982.1040596503,303309.29308589525,5.0,4.0,1.0,23.0,17.215161233652392,0.0,0
38.18472059615786,957466.8057021656,539806.8694823763,2.0,5.0,3.0,22.0,21.60752783910915,1.0,0
37.66110063576783,,325653.7203270019,4.0,6.0,1.0,26.0,4.8941265890758885,0.0,0
53.60524116240477,200000.0,167559.62514518463,8.0,8.0,2.0,27.0,19.332312732887786,1.0,1
47.122680667370346,504498.92801938095,287375.77333790297,10.0,10.0,1.0,23.0,2.20630675001195,0.0,0
18.0,214269.92306025533,152891.4292717361,1.0,4.0,1.0,9.0,6.745361151212165,0.0,0
47.87080931835713,272941.98370841524,272813.4473207606,6.0,8.0,2.0,21.0,24.794195604765008,1.0,1
42.3368343366253,294759.56353619235,244912.22093802303,2.0,4.0,1.0,21.0,13.57244744493017,0.0,0
39.77549492264923,317531.03426158056,375714.5017636628,7.0,10.0,1.0,16.0,5.375692887209402,1.0,1
35.33777856293337,222442.80780629278,179226.3507553289,1.0,2.0,1.0,21.0,17.8535012683178,0.0,0
53.48935263983216,489794.4056470136,310406.338192203,1.0,2.0,3.0,29.0,,1.0,0
51.37031754547429,218512.57808219586,172967.34979615675,7.0,10.0,1.0,22.0,4.451616379942233,0.0,0
30.72546798611669,528783.20351925,331586.6024670532,2.0,6.0,1.0,13.0,33.278743543184135,1.0,1
44.884627445494424,1353880.590693188,731709.3387297682,4.0,3.0,3.0,24.0,52.1867552090269,1.0,1
28.34011918550457,,209542.40813262557,10.0,10.0,1.0,15.0,10.727329094126459,0.0,0
23.444582022532835,383749.3360926762,274685.59168949834,10.0,8.0,1.0,9.0,19.34636036630215,0.0,1
32.47939330492042,200000.0,159928.29950347572,3.0,4.0,1.0,16.0,18.58289233914029,0.0,0
50.34872166859311,380610.7024971608,362700.09830744786,6.0,8.0,1.0,27.0,10.53428065324785,1.0,1
51.43750054451304,610088.0538561124,558971.1462264715,6.0,4.0,2.0,28.0,4.586013653097235,1.0,1
46.157025041167515,634326.8365680277,481028.5732513058,5.0,7.0,3.0,28.0,13.247124117104457,0.0,0
48.70114944217597,459862.0651559077,343677.4939247439,9.0,8.0,2.0,25.0,14.533958599275694,0.0,0
46.1941394453795,690127.5484935729,473593.39329653094,7.0,6.0,1.0,19.0,11.928945207725777,1.0,1
32.30222085732457,1580145.1501566882,1037953.0939065533,7.0,9.0,4.0,13.0,9.323057008689053,1.0,1
45.183070536087286,1041478.9661155146,649157.2983372129,4.0,3.0,3.0,26.0,5.81365851783313,1.0,0
49.60491430273218,340693.8441674473,227628.89863559353,,2.0,1.0,30.0,17.523930754864136,0.0,0
49.051495957762896,214153.43150779762,210049.1224771387,5.0,6.0,1.0,24.0,24.58216469208502,1.0,1
54.26696045769572,361105.08592982637,299044.38327906193,4.0,4.0,1.0,28.0,2.916623993294995,0.0,0
48.49964616641277,275545.6567820478,182575.47330946778,2.0,4.0,1.0,25.0,6.64453702738295,0.0,0
44.217378490498994,554417.7671827864,345798.35529683967,3.0,5.0,1.0,21.0,20.01137155481209,0.0,0
52.84180285979713,245095.50509571022,280033.1335448759,3.0,1.0,1.0,22.0,14.705045713724676,,0
39.68174488901128,426594.3256969472,240545.75619397126,3.0,6.0,1.0,21.0,19.470455033316217,0.0,0
29.417504185267386,672667.9017110924,374764.02805599093,4.0,8.0,1.0,20.0,4.603453839071955,0.0,0
38.04319643267483,420690.23735446105,283549.35615123686,4.0,6.0,1.0,20.0,5.820678987955764,0.0,0
31.06116826232261,275637.83434774005,238434.31418564764,5.0,7.0,1.0,15.0,17.94867216323682,0.0,0
31.897860700307422,796041.8420168771,434056.90784446785,6.0,6.0,1.0,15.0,4.011810020704448,1.0,1
38.26577595141379,200000.0,175416.34203982502,4.0,3.0,1.0,21.0,13.422127795302936,0.0,0
30.490960948000463,375533.316541972,350377.303520686,9.0,9.0,1.0,19.0,,1.0,1
36.30446164433152,433293.23215874576,301446.01161903987,6.0,8.0,1.0,20.0,5.486030773359011,1.0,1
18.0,445946.52700195456,365931.2671907998,8.0,10.0,1.0,3.0,11.835535143853589,,1
42.55952448847526,484197.43595132494,299143.0698117264,,8.0,1.0,27.0,20.753898862937486,0.0,1
,600321.0712988927,350216.7883171719,3.0,2.0,1.0,23.0,31.60445542183689,1.0,1
30.194936427181712,434649.9530448127,352750.4988691476,5.0,2.0,1.0,15.0,6.66865200125583,0.0,0
47.91094802118886,368048.8154113793,285585.12923265574,5.0,6.0,1.0,22.0,6.201776445873812,0.0,0
51.2508416515187,360845.5576642428,220377.22405947206,5.0,4.0,1.0,24.0,13.379349758762869,1.0,1
20.70928162757231,325866.1844656489,213262.67298426013,1.0,1.0,1.0,13.0,7.116627034428739,0.0,0
30.84730265720543,655905.2766590703,536016.7549309067,8.0,10.0,2.0,9.0,1.2151435396393215,1.0,1
30.77029180255242,320211.1049581433,206834.52686327722,2.0,3.0,1.0,17.0,13.900352272949243,0.0,0
28.721162786693625,675619.6538873529,480360.1082143247,10.0,10.0,2.0,15.0,14.759420960092875,0.0,0
49.95369810318098,446636.14155877876,284398.1344105672,7.0,9.0,1.0,26.0,60.0,1.0,1
37.674086334726354,340909.5925311798,251677.27384958707,6.0,9.0,1.0,15.0,10.017134012627999,0.0,0
36.82582190427267,602717.3389646476,398469.51982176746,3.0,1.0,2.0,13.0,,0.0,0
18.0,307513.12173845194,176826.00124331922,6.0,5.0,1.0,16.0,16.26805553356406,0.0,0
47.62501636251072,608706.8210586464,338187.4418308099,4.0,4.0,1.0,24.0,11.488681440601106,1.0,0
25.128899261758328,492063.5041377487,331735.56804286846,4.0,2.0,3.0,18.0,10.831683453455142,1.0,1
40.71919156319594,328350.7433310374,216869.97265003942,8.0,7.0,1.0,23.0,4.209774627252061,1.0,1
43.3285232554983,576261.833054673,436106.35705635976,,2.0,1.0,22.0,21.441967222560848,1.0,1
56.32790315006381,581458.4893035658,321773.8487411536,5.0,7.0,1.0,29.0,4.5923257484966715,0.0,0
24.294155210570654,,508828.1648539761,8.0,7.0,2.0,15.0,23.19818991061298,0.0,1
18.0,717173.8122726459,394223.20709633315,2.0,2.0,2.0,13.0,46.27080987771284,1.0,1
42.20619453704434,565596.955269507,348678.4538297986,6.0,6.0,1.0,23.0,8.806426175256625,1.0,1
61.60613417813025,251753.20072322502,168845.2547396726,6.0,7.0,1.0,34.0,33.380879126526274,1.0,1
54.86735623527325,1504985.0071471627,1007312.007996917,5.0,1.0,2.0,31.0,7.684699484219275,0.0,0
42.51591298329551,219299.1140425343,146079.90790416405,8.0,9.0,1.0,22.0,20.86386205951599,1.0,1
34.10036577241543,711144.9722888105,431203.1436267277,9.0,8.0,2.0,15.0,15.994267250112014,0.0,0
49.685471159647726,548883.7274997566,303317.43209643336,5.0,6.0,1.0,26.0,6.754041760707574,0.0,0
28.317445603546375,245961.13478631116,335458.8138905356,5.0,3.0,1.0,12.0,10.018852438654749,0.0,0
45.71629323227463,415754.2130262898,311407.6825956529,6.0,7.0,1.0,22.0,4.376063325440132,1.0,1
46.06564190999952,425331.2503360268,301013.43371332483,7.0,10.0,2.0,24.0,4.0148326007695845,1.0,1
52.72251888998656,1274744.680601755,933014.6800714473,7.0,7.0,1.0,26.0,8.756193959510622,0.0,0
70.0,309695.41148738825,243751.16071300406,4.0,3.0,1.0,35.0,31.361346863597493,1.0,1
44.708991606145204,388103.5625534542,286888.325161899,2.0,1.0,1.0,20.0,9.891119246638763,0.0,0
33.89243649151001,200000.0,188070.06697546746,9.0,10.0,1.0,11.0,12.280261506340343,0.0,0
39.69310825369607,1053239.6958112973,640742.9987314179,4.0,5.0,3.0,24.0,21.7240778210157,1.0,1
18.77108914133058,259047.28160755642,190083.52579899193,6.0,7.0,1.0,10.0,0.43600110596085134,1.0,1
31.6634424269313,520974.0086794482,332046.20984203566,8.0,8.0,,16.0,11.164903480635527,1.0,1
35.08861074264275,420540.5073467608,342600.18945992296,4.0,4.0,1.0,15.0,46.615297883723876,1.0,1
33.71093922478489,421257.47976439586,306741.4254789159,6.0,6.0,2.0,11.0,4.590058117152646,0.0,0
41.82825846440466,663265.7327654063,407619.0243733742,2.0,1.0,1.0,18.0,7.50575161190339,1.0,0
30.130960811413594,1020324.4573824619,545282.6970923434,10.0,10.0,2.0,17.0,6.228649578868182,0.0,0
53.452368007893654,501694.5939601003,450769.3810875766,2.0,3.0,1.0,26.0,17.768762934032463,1.0,0
40.00248477901837,613870.3379278813,361654.93920461833,5.0,8.0,1.0,19.0,7.036947956139369,1.0,1
39.888396146336625,521490.20368351287,407893.24906275375,6.0,8.0,2.0,15.0,17.841171633314655,0.0,0
36.06526340184499,735838.3290502169,458346.7826952396,8.0,9.0,1.0,23.0,19.365348769800953,0.0,0
41.86228820630775,351000.1080409173,212950.82238462678,3.0,4.0,1.0,21.0,9.73204005698345,1.0,0
49.90117917601162,757436.7217313724,551229.6755988423,5.0,3.0,1.0,32.0,8.775609658632362,1.0,1
29.594437411469194,770850.6565603636,480230.307215601,4.0,4.0,1.0,16.0,15.664241369374476,1.0,1
32.10260213109692,760148.0563996336,561401.522025143,4.0,5.0,2.0,21.0,10.210363729305003,1.0,0
,318037.97292010934,231960.09038874597,7.0,4.0,1.0,16.0,32.612206899306564,0.0,0
23.84954891832142,406700.0370040441,,1.0,2.0,1.0,7.0,11.300661430242243,1.0,1
30.168905683342025,498686.78604935587,277607.1771901247,7.0,5.0,1.0,15.0,18.757426684195057,1.0,1
34.28534951746409,222922.39326012635,171739.24651580214,8.0,6.0,1.0,19.0,2.8577026599991746,0.0,0
50.492670168552735,982111.4797329762,528969.0234540958,9.0,8.0,1.0,27.0,13.126561901209962,0.0,0
43.1507359480231,439706.0582635158,284842.62739917485,6.0,6.0,2.0,23.0,12.364405237996287,1.0,1
42.32307893641053,509896.95935253834,362954.2423900461,4.0,1.0,1.0,28.0,21.595483200976183,0.0,0
50.21077554601567,331538.02242202905,222388.28694289346,5.0,7.0,1.0,26.0,41.54626821448725,0.0,0
38.35153853920724,227876.98442059805,250585.7434230465,10.0,10.0,1.0,18.0,0.9144658268199196,1.0,1
44.685578199146676,327088.1734998937,212217.35410020058,9.0,10.0,1.0,22.0,27.398251660242064,0.0,1
38.761338964810044,493659.89816539705,385242.60848190263,5.0,6.0,1.0,17.0,25.385479060477817,1.0,1
43.18434819279554,619528.7617763021,488329.23078456835,9.0,10.0,2.0,22.0,17.40970197539942,1.0,1
33.00689610866102,479690.20597451867,389332.6693922501,8.0,6.0,2.0,20.0,8.390327753624744,0.0,0
18.0,526160.726177985,329273.9847890949,9.0,7.0,1.0,13.0,1.9290961948436114,1.0,1
38.38865005376435,373803.976750659,209635.16497446666,7.0,8.0,1.0,18.0,5.297155597555545,1.0,1
57.07297763319928,567005.5001607483,398901.98664569756,8.0,6.0,4.0,28.0,2.953807652166616,1.0,0
51.114584826899105,928584.2869441133,539778.8608213151,9.0,10.0,1.0,24.0,35.916384959882556,1.0,1
51.58476981509405,629319.7299369039,359903.4899747205,2.0,5.0,1.0,29.0,11.889868154669609,1.0,0
54.83356866167462,663159.5867009572,389863.9383836358,10.0,10.0,1.0,24.0,16.99887831652338,1.0,1
41.06389109153725,512475.5080352847,448671.6563629474,4.0,5.0,3.0,18.0,10.06517378530891,0.0,0
42.36778848886715,208651.87351442286,145454.11218243238,5.0,6.0,1.0,9.0,7.212088713782445,0.0,0
32.588177254787794,262410.8632259772,238984.45441121887,8.0,7.0,1.0,13.0,8.446349948616156,0.0,0
36.207125727675404,555396.6934232159,370445.07680797315,7.0,7.0,1.0,16.0,4.204347433571231,1.0,1
47.3892537972537,440000.20597527386,285671.596436106,9.0,8.0,2.0,22.0,9.046679256407957,1.0,1
54.44661324602579,551237.7279297422,395418.08133372234,5.0,2.0,2.0,23.0,25.434865609870343,0.0,0
38.32664469182801,1022960.7830117199,728165.3936230302,5.0,5.0,3.0,16.0,25.002176277654808,1.0,1
34.597728821783065,636040.8053469381,386157.0111502495,1.0,,3.0,21.0,11.597875456509666,1.0,0
40.006335506279164,830217.5906883902,485438.1287098019,5.0,2.0,3.0,18.0,11.701413547890132,1.0,1
47.21448098714938,463861.22143441526,350125.69115592894,7.0,10.0,2.0,,3.541916276807405,0.0,0
22.6737422063975,295490.5575752795,288926.3463032935,4.0,6.0,1.0,8.0,23.900528642660444,0.0,0
18.0,429796.4142804982,290273.02330999786,5.0,6.0,1.0,6.0,18.35536834211726,1.0,1
33.393557806101,295854.80613281764,215680.7119923005,3.0,4.0,1.0,16.0,10.110752835286778,0.0,0
25.351450889030097,964290.1158674132,503654.8790733458,7.0,7.0,1.0,14.0,15.378596315000713,0.0,1
33.90231762823227,656839.8697236559,379443.73498949036,2.0,2.0,2.0,13.0,15.677719401696598,1.0,0
38.22663617419034,573926.2876425673,328042.69819431147,7.0,6.0,1.0,20.0,,1.0,1
34.561019091723836,820748.1662415356,533090.0580476138,5.0,5.0,3.0,21.0,17.819836361885013,0.0,0
57.429610413648945,200000.0,170298.87327442906,1.0,1.0,1.0,32.0,12.749726309957058,0.0,0
43.92093717522784,593664.1151329725,365500.14544275904,8.0,10.0,1.0,24.0,19.38814927748163,1.0,1
43.60569231532994,229733.93359975214,195803.37661068095,5.0,6.0,1.0,23.0,17.222389373101535,1.0,1
,440811.29077214084,268684.40277882514,6.0,6.0,1.0,23.0,9.939798720056766,0.0,0
26.33400258663077,378566.1872330189,395937.08437929326,7.0,7.0,1.0,17.0,8.577139992056274,0.0,0
,615917.5006611738,485289.0134834477,7.0,6.0,3.0,28.0,19.929235929867506,0.0,0
39.09082856157448,495882.1836264684,462795.71115197043,7.0,6.0,2.0,17.0,11.704500615035673,1.0,1
48.045767406894555,866795.6990891051,556024.9294435324,7.0,9.0,3.0,24.0,10.288467588853202,0.0,0
27.137713203518135,327437.1540241926,243669.31512707856,6.0,5.0,1.0,12.0,11.501278256096455,1.0,1
21.354894807807227,630682.08973971,529760.7047644013,5.0,4.0,2.0,10.0,6.713582146440466,0.0,0
49.81467589630034,479793.7525944696,293979.7430012588,4.0,3.0,1.0,29.0,19.43200901046057,1.0,1
44.5169143131702,200000.0,148248.8577069846,9.0,8.0,1.0,22.0,7.672220314796032,1.0,1
29.175381347709873,279481.60927062266,196464.42061495554,10.0,10.0,1.0,12.0,14.835344165251101,0.0,1
29.56404302470367,410471.1737992102,316601.38935447973,5.0,5.0,1.0,18.0,4.939551228241826,1.0,1
53.50521741297723,771541.8736511534,437283.94823187176,2.0,1.0,1.0,31.0,11.102233651323738,0.0,0
25.727057285592068,557859.0041940886,353063.4636254731,4.0,4.0,1.0,11.0,27.96633869341871,0.0,0
59.71207543907156,246779.27387735277,154513.79686578887,7.0,7.0,1.0,34.0,11.064327351749606,1.0,1
29.192551184225575,412438.29511866614,314828.34986774565,3.0,2.0,1.0,17.0,7.724792345936682,1.0,0
47.6607031073006,,959141.046073714,8.0,5.0,3.0,22.0,32.55421483117002,1.0,1
36.05657829101219,467713.71489859215,,9.0,10.0,1.0,22.0,15.482659877889708,0.0,0
47.23824917298812,375621.479731188,356726.1100565334,10.0,10.0,1.0,20.0,4.6395278837076415,1.0,1
33.47063197462969,565728.6472341391,448086.07686091715,1.0,2.0,1.0,15.0,18.24467811698354,1.0,1
38.04648512713247,648032.7665962651,425885.1510436714,10.0,10.0,1.0,16.0,11.387226195398535,0.0,0
40.49103010474865,352186.3881612215,272107.35493593133,7.0,10.0,1.0,17.0,20.37875030226883,0.0,0
27.973750530622326,568801.8370646024,343577.2557109966,2.0,1.0,1.0,17.0,13.511967021774563,0.0,0
48.889892145041514,375327.8732680317,238844.2698926961,5.0,3.0,1.0,24.0,18.090575126602676,1.0,1
33.84143720234098,633910.9720434113,382435.9947574824,7.0,8.0,1.0,14.0,43.119587011435485,0.0,1
37.25680101591978,481589.118856808,273610.1930217772,10.0,7.0,1.0,17.0,4.975536866155056,0.0,0
28.067807504697853,562971.2913377852,376171.69485222857,3.0,3.0,1.0,12.0,7.7921586038096935,1.0,0
18.0,302672.97975411935,235133.40675202027,3.0,2.0,1.0,10.0,14.517654171463565,0.0,0
37.70766684879797,293418.97281758237,193190.54002417173,5.0,6.0,1.0,26.0,3.93473043287852,1.0,1
68.95138505935499,709807.1925357807,563480.2654949958,10.0,9.0,1.0,35.0,22.834825797487216,1.0,1
49.41525145477628,425194.4230527081,329722.68308093486,10.0,10.0,3.0,26.0,9.37291519103302,0.0,0
39.76887544318726,510179.2283236351,378338.111746133,4.0,3.0,1.0,25.0,17.06639307875331,1.0,1
36.84531004950079,379573.0268628167,250532.048629272,4.0,5.0,1.0,17.0,4.6022097925005125,0.0,0
40.269590713744556,693400.7452485265,428012.85126911534,9.0,8.0,1.0,24.0,6.315078728952631,0.0,0
46.56542938210252,326470.5452452484,281807.36410920357,7.0,,1.0,22.0,17.834380755457275,1.0,1
25.83024621629386,413411.76297643624,295895.7062336028,10.0,8.0,1.0,12.0,2.788729139420492,1.0,1
53.371860336026465,655396.9793369909,540474.0730891566,9.0,9.0,2.0,26.0,15.216995844651455,1.0,1
48.58457578529493,795307.2918503605,469665.08617897925,3.0,6.0,3.0,24.0,35.94409609955036,0.0,0
48.61822870849521,340482.9583725132,230362.60080935556,7.0,,1.0,24.0,1.056372835569905,1.0,1
45.26170886571673,1178604.87893322,708365.0229318035,1.0,3.0,3.0,24.0,7.105388229598814,1.0,0
40.23539989232788,517425.5074722628,296816.3694054059,8.0,8.0,1.0,19.0,4.2962862530322,0.0,0
48.07433483160184,262639.03267769155,273014.3519137694,6.0,5.0,1.0,24.0,9.464736634813331,0.0,0
47.10176960489654,532067.7044844882,303321.8112639586,10.0,10.0,1.0,19.0,15.124661847185513,1.0,1
35.75151146870771,365309.56367001764,302027.2202292441,10.0,10.0,1.0,20.0,5.794235697547738,1.0,1
33.11677872523719,,329978.4730280118,2.0,1.0,2.0,20.0,5.26610998255529,0.0,0
41.22227554314384,433034.151703934,324832.55028101365,3.0,4.0,1.0,21.0,11.001638270869318,1.0,0
58.58824181794225,459152.1176292034,369836.82533559937,5.0,3.0,1.0,32.0,6.247990950910223,1.0,1
25.13071509215319,280464.745542904,229456.39026542794,8.0,6.0,1.0,10.0,11.575372591725323,0.0,0
22.38969681097072,725800.6108314128,402519.9459927438,8.0,9.0,1.0,16.0,4.501488648543703,0.0,0
41.9771300948382,248186.63843121607,171607.69882059615,10.0,10.0,1.0,22.0,31.24680443247451,1.0,1
40.61065242227222,254134.1490120394,179624.27216884587,6.0,6.0,1.0,15.0,8.260876630394906,0.0,0
42.0800999724449,531617.8454483603,291913.0491985815,4.0,1.0,2.0,25.0,4.284579429695325,1.0,0
42.927438374902,986010.3431984035,653070.8555520754,1.0,1.0,3.0,24.0,9.279322555369635,0.0,0
37.32157294438234,370905.8187211753,272388.0292381204,4.0,3.0,1.0,24.0,2.6252580938232954,1.0,0
57.87836126322499,628119.7810079426,355233.05567489174,7.0,7.0,2.0,34.0,15.285699640576599,0.0,0
20.789152258281813,756660.6040069597,573233.3908849009,9.0,9.0,2.0,14.0,10.287093472239581,1.0,1
30.05803570263705,664866.9461535611,385859.6419842149,4.0,5.0,1.0,16.0,3.032078771655354,1.0,1
38.76094287821143,378660.7087033014,283909.8811395015,8.0,10.0,1.0,22.0,8.436670818142563,1.0,1
20.281734266149993,256395.54826142022,177795.01543605264,5.0,6.0,1.0,7.0,5.864846400066894,1.0,1
37.88974714681515,200000.0,124243.32807161323,4.0,6.0,1.0,18.0,8.275175064534054,0.0,0
59.93764198873622,387929.82943140494,229853.9995319277,6.0,5.0,2.0,35.0,5.996184282086824,1.0,0
40.25063785955154,797345.7550035969,460851.0045009858,5.0,10.0,1.0,15.0,8.596647126652652,,0
42.7684108686242,252184.6932122792,265593.88975253224,9.0,10.0,1.0,22.0,27.012069780418074,0.0,1
24.878022817929036,627880.3637750908,414125.0768640413,5.0,6.0,1.0,12.0,10.57907349137312,1.0,1
32.60366310352627,275109.2952527238,226073.94840767974,4.0,8.0,1.0,,14.193311380907776,0.0,0
35.49764343611275,466510.7244562634,257618.73690575513,8.0,8.0,1.0,18.0,35.1213107266253,1.0,1
36.18741883892519,630265.1022486719,489497.27664004714,10.0,9.0,3.0,22.0,,1.0,1
55.37972554004523,318141.7386807115,252136.53797801782,6.0,9.0,1.0,28.0,14.701729179915084,1.0,1
46.692292728701496,481779.75094272284,316640.5189046797,4.0,7.0,1.0,26.0,32.77178094532486,1.0,1
26.662504516755618,359494.5627812457,340288.6096635935,4.0,4.0,2.0,14.0,5.3187037774304935,1.0,1
42.95805734118406,629432.771103293,486733.77524975536,2.0,6.0,1.0,21.0,2.3220898788461537,1.0,0
45.978660981961426,497653.12852045347,411517.40040801326,2.0,2.0,1.0,22.0,13.604891689080366,0.0,0
53.6817884622552,455091.52757769026,297710.4853208503,9.0,10.0,2.0,31.0,7.468667723892965,0.0,0
58.96648823882048,964316.6358348713,526726.1169727603,2.0,5.0,3.0,31.0,7.22290208134145,1.0,0
27.818869698065576,616092.9174669249,455343.50794256397,5.0,5.0,1.0,17.0,12.75772538408601,0.0,0
30.269709865475942,313271.0492836147,192511.39284653758,7.0,8.0,1.0,19.0,18.17356151938046,1.0,1
24.909065693024605,423821.66723765293,473676.99296746496,8.0,10.0,2.0,11.0,26.498977613084648,0.0,1
37.19176169071622,425938.6528385372,295725.38835331594,3.0,2.0,1.0,18.0,13.152699670956817,1.0,1
45.59630049335601,460542.20751213084,273329.9194114432,5.0,3.0,2.0,22.0,5.5961942450571405,1.0,0
51.848014199069226,1563214.1908457428,820467.5214868167,4.0,7.0,3.0,29.0,4.398427545115592,1.0,0
39.08858771628973,532546.7394641854,304081.89623407705,4.0,5.0,1.0,20.0,26.265063423780234,0.0,0
36.161829720941874,200000.0,188527.6811523458,4.0,3.0,1.0,19.0,6.061313062074866,0.0,0
41.82109590698489,337256.994661653,249694.37660063326,6.0,6.0,1.0,18.0,6.983213428832584,0.0,0
29.978285180439723,200000.0,138766.02568435663,1.0,2.0,1.0,17.0,10.205005302192419,0.0,0
65.07446466033728,375157.3704580789,253286.90764083897,5.0,2.0,1.0,35.0,9.895070741637046,1.0,1
20.708067674583297,200000.0,135813.9079720536,3.0,4.0,1.0,12.0,9.139013731553826,1.0,1
42.216886946748694,286130.9249120682,258959.7688552511,10.0,10.0,1.0,22.0,7.660167430726771,1.0,1
64.28327463075567,206827.26084219315,182168.6156967946,6.0,9.0,2.0,35.0,19.071550358759023,0.0,0
40.081598134719975,536102.1975685275,332899.7451288948,8.0,8.0,1.0,20.0,11.260899134157894,0.0,0
37.71953157998207,442532.71872337227,258837.3077468364,3.0,6.0,1.0,23.0,40.0462516893291,1.0,1
35.71065492627487,514772.9217406757,325352.2297992329,8.0,8.0,2.0,20.0,9.104043521276592,1.0,1
37.835299818851105,419880.0296292541,273390.56159670604,5.0,5.0,1.0,15.0,39.70489547278234,1.0,1
56.474181696118364,220323.2631694324,208629.82250300742,3.0,4.0,1.0,28.0,1.5650502683610643,1.0,0
18.0,571923.5940633129,375916.68747008743,7.0,10.0,1.0,10.0,23.75843145767588,0.0,0
58.40120441555591,1156735.3942327301,709254.5984503432,7.0,5.0,,27.0,17.353836409129567,0.0,0
22.912514170598257,542859.7559942171,332276.21462835016,10.0,10.0,1.0,15.0,1.1711043764515392,1.0,1
36.800172049187026,357552.5775388553,205427.92748908402,8.0,8.0,1.0,12.0,37.862238301110104,1.0,1
34.84906695641606,216634.3984641994,255806.15051486884,3.0,3.0,1.0,20.0,,1.0,0
47.06263923724864,280959.69802186184,186888.13555639872,4.0,5.0,1.0,26.0,13.709685970374842,1.0,1
20.82250777739503,554887.0332327879,319329.33510097663,5.0,7.0,1.0,4.0,5.167958037948006,1.0,1
45.546071992983315,756576.5625736305,457587.44743178424,3.0,4.0,1.0,23.0,4.171145175824611,,0
64.29171547944223,504051.17891328834,349584.83579713176,8.0,10.0,1.0,31.0,5.2963614167387165,0.0,0
23.641911944886274,659966.0312354318,389163.72874438844,6.0,5.0,1.0,16.0,,0.0,0
42.27647401132475,630229.3766436487,374017.0939011057,9.0,9.0,2.0,19.0,6.057784230556113,0.0,0
32.05621386644069,569929.0712662917,349323.85520186723,6.0,4.0,1.0,18.0,21.458296322631,1.0,1
45.110646474316425,318304.3254396608,349532.1010806303,6.0,10.0,1.0,26.0,23.48423840009514,0.0,0
40.229773328989026,482608.8431539018,322551.1608128308,2.0,2.0,1.0,19.0,8.999740716285514,0.0,0
32.30215709146829,434206.8038547484,285394.877138152,3.0,2.0,1.0,20.0,4.800029312448037,0.0,0
45.854467418452884,446285.6409130691,268949.3902596705,8.0,9.0,1.0,22.0,32.85055199183796,1.0,1
61.652177317440916,522004.6451257183,331007.34808938956,10.0,10.0,1.0,35.0,24.64736661870187,1.0,1
37.709154499272415,1024168.7886799388,605945.144332089,5.0,4.0,1.0,27.0,53.62390899365559,1.0,1
48.63709530577818,229838.92415894466,223716.66630527168,8.0,10.0,1.0,27.0,6.003623042034555,1.0,1
24.480724505546036,562841.7676543993,369092.0180358579,6.0,5.0,1.0,14.0,15.82053352894777,1.0,1
28.522763478183897,927843.4447993826,513027.34443129576,10.0,10.0,1.0,13.0,7.539939078597457,0.0,0
45.66887533456453,646561.6827438353,386381.59801955125,4.0,3.0,1.0,28.0,1.1451708698442369,0.0,0
57.80939234243158,670965.3138593392,461881.49252103426,6.0,7.0,1.0,32.0,17.78248851620772,1.0,1
44.26736018542792,593532.6184111764,337679.084316841,5.0,5.0,1.0,21.0,60.0,1.0,1
36.24330363372215,846755.4820531078,484915.1646910015,6.0,4.0,2.0,23.0,16.478492989772988,0.0,0
